0.472781233	0.750629243
0.707369939	0.576472374
0.519897239	0.720056012
0.198465708	0.066614215
0.081228863	0.761562217
0.756409899	0.875945549
0.54692795	0.819611921
0.816196814	0.506166537
0.492567023	0.783020031
0.772311117	0.436213989
0.222421018	0.938180024
0.137711299	0.056819224
0.582046888	0.843066562
0.194277625	0.861245853
0.553627565	0.763069057
0.576712981	0.403879391
0.707080917	0.489161979
0.515844634	0.385186507
0.419083429	0.680430821
0.179404396	0.597299227
0.076152541	0.767128348
0.184157853	0.762146325
0.764949744	0.432879665
0.119893754	0.124766917
0.22267806	0.877881413
0.314818765	0.862915172
0.457707368	0.733545954
0.102087991	0.784952265
0.734159077	0.803678459
0.535647651	0.408143649
0.200129558	0.913194909
0.45948301	0.737430995
0.301867763	0.85971966
0.110877691	0.118175964
0.498968738	0.732457502
0.072733419	0.778536137
0.727789071	0.766922795
0.697093859	0.775293347
0.286650019	0.844715971
0.226949387	0.921696516
0.138156212	0.118923659
0.522509466	0.388217716
0.896676509	0.669504791
0.732202928	0.877425926
0.568284731	0.884463459
0.734205508	0.790425658
0.070506082	0.569152904
0.864206148	0.797687718
0.732474987	0.470737782
0.220330686	0.620812564
0.184542699	0.881605148
0.170717517	0.800200952
0.523378625	0.77278153
0.124187419	0.094290274
0.55393563	0.842841654
0.106952245	0.639552896
0.723253055	0.796999032
0.522125236	0.849368245
0.153965759	0.181365456
0.471592116	0.431719859
0.124317947	0.668039825
0.904145518	0.694516254
0.64549338	0.854809901
0.509049956	0.39144392
0.740567528	0.866918242
0.01649753	0.802642857
0.748390381	0.784866534
0.485280989	0.418096541
0.938464507	0.826149323
0.501944524	0.789610507
0.762177729	0.511182838
0.54388077	0.361864297
0.506478683	0.378816214
0.087835041	0.773503575
0.18601256	0.556348778
0.466765108	0.734024955
0.553962045	0.831924174
0.136656965	0.087926531
0.177630766	0.517149378
0.148075251	0.050502968
0.215043822	0.095316511
0.239592035	0.543098689
0.155905275	0.675893776
0.865251373	0.799734482
0.67819793	0.84929328
0.716655349	0.878257656
0.536989536	0.387504647
0.893577317	0.797842688
0.546224069	0.331010242
0.557157176	0.396703543
0.047123441	0.743710698
0.573324236	0.912830757
0.534369536	0.406665452
0.726288652	0.865970936
0.747194317	0.84764844
0.527347316	0.393097761
0.162102894	0.619403369
0.773192092	0.585395514
0.108809899	0.13180201
0.514130364	0.749972432
0.715502359	0.54464709
0.575344344	0.902485499
0.75199964	0.557899556
0.717124683	0.547434264
0.051305196	0.717677078
0.570228066	0.901421851
0.544166021	0.870566616
0.178256377	0.847879931
0.24331224	0.784817707
0.535733039	0.389212199
0.477719952	0.390938484
0.46140042	0.741101514
0.521759415	0.32981582
0.480897696	0.438441439
0.737266242	0.42630058
0.520646633	0.763624051
0.086845891	0.813568582
0.894130822	0.728378577
0.671601936	0.490100146
0.466656174	0.340771073
0.152893784	0.556406741
0.112692339	0.600645412
0.140320082	0.107757228
0.213639441	0.581525688
0.529550657	0.441226215
0.095821768	0.76174359
0.517097189	0.39176456
0.454742045	0.659380879
0.98063207	0.775306203
0.761791346	0.792377143
0.465855149	0.408259298
0.735519118	0.825949107
0.077132671	0.76562599
0.086905708	0.779931253
0.677491453	0.841608779
0.199798897	0.930184407
0.896782568	0.759507705
0.509979251	0.393387066
0.469227503	0.706145983
0.756797001	0.441203145
0.916853271	0.721042971
0.50966745	0.78241647
0.062168711	0.064984184
0.238389458	0.850793841
0.928163549	0.656203099
0.114235048	0.702326329
0.710002854	0.821407863
0.160206495	0.552716002
0.137041477	0.793116827
0.541389502	0.35117585
0.876572359	0.825955664
0.912499248	0.739138304
0.117064025	0.02475144
0.066872874	0.781484562
0.167451757	0.602529933
0.759669966	0.558418053
0.906607702	0.743751654
0.741381957	0.802574397
0.09875138	0.771979541
0.100674166	0.753555008
0.156508551	0.600586854
0.064089025	0.781127975
0.14303238	0.865717861
0.462398322	0.729107395
0.976954226	0.741610174
0.076228509	0.87034428
0.537062121	0.804386449
0.465788156	0.72405323
0.826644257	0.694734582
0.663121027	0.501569966
0.74394861	0.504531009
0.48829886	0.321423001
0.57500538	0.435038628
0.537640244	0.841535571
0.753062933	0.494081627
0.162451772	0.165025878
0.149491545	0.062248675
0.082489407	0.737670185
0.736219575	0.74784408
0.74592997	0.757852639
0.132837082	0.801374269
0.163052946	0.148328358
0.171402432	0.972024044
0.768257674	0.452908961
0.171865126	0.860547908
0.709512617	0.78508686
0.762738839	0.792685208
0.831411956	0.681824906
0.154932623	0.043259515
0.458389931	0.671993195
0.917479869	0.736032768
0.080926432	0.763721507
0.147802424	0.874654902
0.162090534	0.689416428
0.088407286	0.775419743
0.960222979	0.663992189
0.131837305	0.176456349
0.198574561	0.603223865
0.099125647	0.819119871
0.710389998	0.805765966
0.893983679	0.796167623
0.72944552	0.804773609
0.507138684	0.416340296
0.112487918	0.766999507
0.74604893	0.452830277
0.727540557	0.501452005
0.229987625	0.846490591
0.20616062	0.95245015
0.148133816	0.583256656
0.071111049	0.781441242
0.190866869	0.6603664
0.13525954	0.100114216
0.858286512	0.727959965
0.751523992	0.767406768
0.126007395	0.114028325
0.215781247	0.564377465
0.106873297	0.666505825
0.580307146	0.93655243
0.135819026	0.601936431
0.716891638	0.782740898
0.590498387	0.779960433
0.203444129	0.637717762
0.210908676	0.606872101
0.206178731	0.85453335
0.74555132	0.502931118
0.955289877	0.737023132
0.128106058	0.735155516
0.892205567	0.812804764
0.147160951	0.726188282
0.514864073	0.396790447
0.152717822	0.527618083
0.724889803	0.521048848
0.674755443	0.487775093
0.564434313	0.86663304
0.136770494	0.17053493
0.126221799	0.776778239
0.454412616	0.717506998
0.497064736	0.84777879
0.581782808	0.915858514
0.955821629	0.686446422
0.855368053	0.736504957
0.163311813	0.862641736
0.094694263	0.818299708
0.12712745	0.895523428
0.532916432	0.813840355
0.073422865	0.791387083
0.198748758	0.886877809
0.085832314	0.746933017
0.874495807	0.733413045
0.519354755	0.379198066
0.156323242	0.145620712
0.475258351	0.348934076
0.129782385	0.655342105
0.21627242	0.795477691
0.868267682	0.822041414
0.249268055	0.900921597
0.8889564	0.737659305
0.132965088	0.72427177
0.783783233	0.546442609
0.171435939	0.548840004
0.737865466	0.585971118
0.060408616	0.704574029
0.170674568	0.08886983
0.126432678	0.074687801
0.570422072	0.95486258
0.098401891	0.185235655
